year,stage,date,puzzle_pieces,time_limit,puzzle_image_url,rank,name1,name2,country,origin1,origin2,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,81,Silvana Segura,Chris Steindel,Ecuador,Quito (Pichincha),Hamburg,,,756,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,82,Frédérique Rizo,Solène Rizo,France,Haguenau (Bas-Rhin),,,,755,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,83,Marte Ronold,Silje Strand,Norway,Stavanger,,,,744,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,84,Cristina Polo Sánchez,Jesús Sánchez,Spain,Castellbell I el Vilar (Barcelona),Arroyo de la Encomienda (Valladolid),,,732,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,85,Dilek Yelda Kızılcık,Aarón Cid Ramírez,Türkiye,İstanbul,Ciudad de México (Alvaro Obregon),,,700,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,86,Monica Pricopi,Geanina Vlădilă,Romania,Seseña (Toledo),,,,679,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,87,Estelle Fougerousse,Romain Laurent,France,La Côte Saint André (Isère),,,,667,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,88,Natasha Yamamura,Rie Kato,Japan,Venice,Madrid,,,642,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,89,Zorana Vukoša,Hana Rimanic,Croatia,Paris (Île de France),,,,640,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,90,Jeff Klein,Gretchen Klein,USA,Olympia (Washington),,,,639,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,91,Marcela Solís Bravo,Eva Pazos Correa,Peru,Madrid,As Neves (Pontevedra),,,615,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,92,Min Yu Chan,Cindy Tan,Singapore,Singapore,,,,610,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,93,Giselle Patricia Daines Ostria,Isabel Gaete,Chile,Coquimbo (La Serena),Nunoa (Metropolitana),,,593,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,94,Sandra Pardo Buitrago,Sandra Sánchez Artunduaga,Colombia,Bogota (Cundinamarca),Móstoles (Madrid),,,565,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,95,Sandra Simões,Joana Silva,Portugal,Penacova (Coimbra),,,,500,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,96,Olesya Nikolayevych,Nataliia Kurpil,Ukraine,Lviv,,,,417,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,97,Francy Diomar Rodríguez Tibocha,Enrique Chavarriaga Bautista,Colombia,Ávila,,,,414,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,98,Sajan Shah,Yixin Zeng,United Kingdom,London (London,Greater London),,,311,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,99,Lydia Baben,Eleonora Pilastro,South Africa,Vienna,London (United Kingdom),,,240,,,False
2022,final,25/06/2022,1000,02:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/06c94052280c4c140ef0f165b73bab764dab261d4df584f4053465a9.png,100,Joseph Kasozi,Clare Nalwoga,Uganda,Kampala (Uganda),,,,209,,,False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,1,Tereza Koptíková,Markéta Freislerová Freislerová,Czech Republic,Prague (Cze),Nupaky (Cze),00:32:20,1940,,-,-,True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,2,Sarah Schuler,Michaela Keener,USA,St. Paul (Minnesota),Lexington (Kentucky),00:33:01,1981,,+ 41'',at  41'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,3,Ednéia Silveira,Daniela De Oliveira Dinato,Brazil,Cruzeiro (São Paulo),São Sebastião (São Paulo),00:33:16,1996,,+ 15'',at  56'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,4,Tiffany Medeiros,Alyssa Zackler,USA,Lowell (Massachusetts),Stevenson Ranch (California),00:34:32,2072,,+1' 16'',at 2' 12'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,5,Jeanne Roiter,Cathy Roiter,USA,Duvall (Wa),,00:35:40,2140,,+1' 08',at 3' 20'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,6,Becca Taylor,Hannah Scott,USA,Redwood City (California),Herndon (Va),00:36:01,2161,,+ 21'',at 3' 41'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,7,Sandra Keetman,Delia Keetman-Verhoef,The Netherlands,Heerhugowaard (Noord Holland),Heiloo (Noord Holland),00:36:10,2170,,+ 09',at 3' 50'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,8,Lorenzo Dalla Valle,Michela Utili,Italy,Lozzo Atestino (Padova),Riolo Terme (Ravenna),00:37:14,2234,,+1' 04',at 4' 54'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,9,Faith Taylor,Kyle Kossin,USA,Decatur (Georgia),Bountiful (Utah),00:38:47,2327,,+1' 33'',at 6' 27'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,10,Demelza Becerra Robledillo,Ángel Heras Salcedo,Spain,Algeciras (Cádiz),Soria,00:39:30,2370,,+ 43'',at 7' 10'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,11,Susanne Riehemann,Doug Ellwanger,USA,Mountain View (California),(California),00:39:48,2388,,+ 18'',at 7' 28'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,12,Betsy Parker,Robin Decaire,USA,Roseville (Minnesota),Woodbury (Minnesota),00:41:56,2516,,+2' 08',at 9' 36'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,13,David Corbí Garrido,José Manuel Corbí Garrido,Spain,Madrid,,00:44:24,2664,,+2' 28'',at 12' 04',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,14,Raquel Pérez Mesón,María Pérez Marcos,Spain,Salamanca,,00:44:30,2670,,+ 06',at 12' 10'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,15,Luisa Gerlach,Maria Graber,Germany,Berlin (Germany),,00:44:33,2673,,+ 03',at 12' 13'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,16,Janna Franzkeit,Marc Fabel,Germany,Hamburg,,00:47:30,2850,,+2' 57'',at 15' 10'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,17,Anna Rumetshofer,Julia Hildebrandt,Austria,Vienna,Berlin,00:47:35,2855,,+ 05',at 15' 15'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,18,Ole Marton Ølberg,Leif Jone Ølberg,Norway,Alversund (Vestland),Oslo (Viken),00:48:02,2882,,+ 27'',at 15' 42'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,19,Vroni Börlin-Kostezer,Annemie Kostezer,Switzerland,Arboldswil (BL),Basel (BS),00:48:47,2927,,+ 45'',at 16' 27'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,20,Nicola Thomas,Peter Thomas,United Kingdom,Marlow (Buckinghamshire),,00:49:10,2950,,+ 23'',at 16' 50'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,21,Coral Cervantes Domínguez,Daiana Soria Ippoliti,Spain,Ciudad Real,Soria,00:50:13,3013,,+1' 03',at 17' 53'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,22,Erika Skarupskė,Deividas Skarupskas,Lithuania,Vilnius,,00:50:39,3039,,+ 26'',at 18' 19'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,23,Cristina Pérez Barreiro,Carmen Molina Barreiro,Spain,Valladolid,,00:51:00,3060,,+ 21'',at 18' 40'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,24,Pontus Andersson,Fia Wärn,Sweden,Kristinehamn,Svärtinge,00:51:37,3097,,+ 37'',at 19' 17'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,25,Elina Lehtimäki,Emilia Eloranta,Finland,Vantaa (Uusimaa),Helsinki (Uusimaa),00:51:41,3101,,+ 04',at 19' 21'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,26,Conrad Leuschner,Chloé Olivi,Germany,Berlin,Toulon (Sud),00:51:57,3117,,+ 16'',at 19' 37'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,27,Maeva Levent,Celia Levent,France,Cannes (06),,00:52:02,3122,,+ 05',at 19' 42'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,28,Amy Paull,Felisa Lewis,USA,The Woodlands (Tx),Potomac (Md),00:52:07,3127,,+ 05',at 19' 47'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,29,Lola Mosseri-Lefebvre,Jessie Lajarrige,France,Paris (Île de France),Bodilis,00:52:32,3152,,+ 25'',at 20' 12'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,30,Cathérine Beck,Stefan Leopoldseder,Luxembourg,Kerkrade (Limburg),Vienna,00:53:21,3201,,+ 49'',at 21' 01',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,31,Alma Belle Baharal,Paula Morales Barrón,United Kingdom,Gibraltar,Algeciras (Cádiz),00:53:30,3210,,+ 09',at 21' 10'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,32,Sophie Mayeur,Camille Auen,France,Ungersheim (Alsace),,00:54:06,3246,,+ 36'',at 21' 46'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,33,Mariana Mendes,Alexandre Mena E Silva,Portugal,Quarteira (Faro),Sintra (Lisboa),00:54:14,3254,,+ 08',at 21' 54'',True
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,34,Silvia Hernández Cámara,Mª de los Ángeles De la Coba García,Spain,Alcobendas (Madrid),La Laguna (Santa Cruz de Tenerife),00:54:26,3266,,+ 12'',at 22' 06',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,35,Rebeca Ferreira,Sarah Rowe,USA,Chicago (Illinois),Williamstown (Ma),00:54:31,3271,,+ 05',at 22' 11'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,36,Sandrine Herriberry,Charlotte Ruet,France,Aulnay (Charente Maritime),Angers (Pays de la Loire),00:55:15,3315,,+ 44'',at 22' 55'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,37,Stijn Hudders,Martha Klimek,Belgium,Gent (Oost-Vlaanderen),Berlin,00:55:40,3340,,+ 25'',at 23' 20'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,38,Sandra Iorio,Primula Pipere,Italy,Merano (Bolzano),Siniscola (Nuoro),00:56:45,3405,,+1' 05',at 24' 25'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,39,Simona Mikešová,Hana Hrabaňová,Czech Republic,Ostrava (Cze),Slatiňany (Czech Republic),00:56:59,3419,,+ 14'',at 24' 39'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,40,Susan Heikkinen,Netta Laukkanen,Finland,Helsinki (Uusimaa),,00:57:02,3422,,+ 03',at 24' 42'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,41,María Isabel García Macho,Miguel Ángel Álvarez Cabrerizo,Spain,Valladolid (Spain),,00:58:05,3485,,+1' 03',at 25' 45'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,42,Candice De Prada,Mélina Audic,France,Lectoure (Gers),,00:58:33,3513,,+ 28'',at 26' 13'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,43,Oliver De la Flor Ruiz de Pascual,Blanca López de Coca García Pliego,Spain,Daimiel (Ciudad Real),,00:59:46,3586,,+1' 13'',at 27' 26'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,44,Devon Donaldson,Douglas Bernie,Canada,Toronto (Ontario),,00:59:55,3595,,+ 09',at 27' 35'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,45,Karine Thalamy,Pilar Peñas Artero,France,Madrid,Ortigosa del Monte (Segovia),01:01:20,3680,,+1' 25'',at 29' 00',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,46,Stephanie Kipp,Henriette Selter,Germany,Bremen,,01:01:24,3684,,+ 04',at 29' 04',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,47,Nicolas Hue,Martina Hue,France,Compiegne (Oise),,01:02:19,3739,,+ 55'',at 29' 59'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,48,Dietmar Birzer,Carolin Öllinger,Germany,München (Bayern),,01:03:17,3797,,+ 58'',at 30' 57'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,49,Aneliya Ilieva-Golemanova,Petya Bambova,Bulgaria,Sofia (София),,01:03:32,3812,,+ 15'',at 31' 12'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,50,Natalia Kurylenko,Daria Apollonina,Ukraine,Dnipro (Dnipropetrovsk Oblast),Kyiv (Kyivska Oblast),01:03:39,3819,,+ 07',at 31' 19'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,51,Itziar Guillerna Fernández,Nazareth Peña García,Spain,Bilbao (Vizcaya),Santa Perpetua de la Mogoda (Barcelona),01:05:30,3930,,+1' 51'',at 33' 10'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,52,Álvaro Fernández Novo,Hernándo Vega González,Spain,Torre del Bierzo (León),Bembibre (León),01:06:07,3967,,+ 37'',at 33' 47'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,53,János Kubinka,Erika Andirkó,Hungary,Sajószentpéter (Borsod-Abaúj-Zemplén),Debrecen (Hajdú-Bihar),01:06:13,3973,,+ 06',at 33' 53'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,54,Cristina Cascon Abeledo,Samuel Suárez Sánchez,Australia,Melbourne (Victoria),(Victoria),01:07:06,4026,,+ 53'',at 34' 46'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,55,Heidi Schwegler,Kamaladharshan Kamaleswaran,Australia,Melbourne (Vic),Boronia (Vic),01:08:00,4080,,+ 54'',at 35' 40'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,56,Verónica Antunes,Nuno Cordeiro,Portugal,Oliveira de Azeméis (Aveiro),Leiria,01:09:34,4174,,+1' 34'',at 37' 14'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,57,Zsolt Kiss,Nóra Péterfia,Hungary,Székesfehérvár (Fejér),,01:09:51,4191,,+ 17'',at 37' 31'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,58,Jane Davis,Owen Wartella,USA,Milton (Ma),Somerville (Massachusetts),01:09:52,4192,,+ 01',at 37' 32'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,59,Mª del Pilar Rodríguez Bartolomé,Carlos Rodríguez Bartolome,Spain,Madrid,,01:10:00,4200,,+ 08',at 37' 40'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,60,Cosima Timpe,Marcel Ehret,Germany,Karlsruhe (Baden-Württemberg),,01:10:30,4230,,+ 30'',at 38' 10'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,61,Diana Popova,Desislava Ivanova,Bulgaria,Sofia,,01:10:38,4238,,+ 08',at 38' 18'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,62,George Weller,Rose Witchell,United Kingdom,London,,01:11:28,4288,,+ 50'',at 39' 08',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,63,Ann-Sofi Qvist,Vivi-Ann Nordahl,Sweden,Linghem,Sollentuna (-- Select --),01:11:32,4292,,+ 04',at 39' 12'',False
2023,A,22/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/e8a2977923e3dc8ec0fbf109617d034df5fc186074bbc6b53046e124.png,64,Donna Lieu,Lisa Depass,Canada,Red Deer (Alberta),Ajax (On),01:11:59,4319,,+ 27'',at 39' 39'',False
