year,stage,date,puzzle_pieces,time_limit,rank,team_name,members,country,origin,puzzle_partial_ids,puzzle_image_urls,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2022,final,26/06/2022,2500,03:00:00,17,Vips Brasil,Ednéia Silveira / Daniela De Olivera Dinato / Alice Ferrúa Esteves / Natalia Gomes de Oliveira Duzi Silva,Brazil,Sao Paulo,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1753,,,False
2022,final,26/06/2022,2500,03:00:00,18,Locoloco,Gisela Arranz Toro / Elisa Toro Arévalo / María Concepción Gordillo López / Elena Pavía Martínez-Pardo,Spain,Madrid,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1750,,,False
2022,final,26/06/2022,2500,03:00:00,19,Ukranian Team,Olesya Nikolayevych / Nataliia Kurpil / Laura Aizpurua de Arteche / Rafael Amieva Gómez,Ukraine,Lviv,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1741,,,False
2022,final,26/06/2022,2500,03:00:00,20,Turkish Team,Pelin Çelik / Ayse Dilara Düğmeci / Fatma Doğu / Dilek Yelda Kızılcık,Türkiye,Estambul,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1707,,,False
2022,final,26/06/2022,2500,03:00:00,21,Ravensburger & Fries,Trevor Quinn / Emily Patterson / Melynda Owens / Chris Steindel,USA,Dover,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1690,,,False
2022,final,26/06/2022,2500,03:00:00,22,Bordes,Cristina Pérez Barreiro / Sara Pérez Barreiro / Maria Ángeles Pérez Barreiro / Ana Ruth Martínez Martínez / Carmen Molina Barreiro,Spain,Valladolid,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1684,,,False
2022,final,26/06/2022,2500,03:00:00,23,Fichitas Vs Piezas,Oliver De la Flor Ruiz de Pascual / Blanca López de Coca García Pliego / África Manuel Marchante / Nico Díaz Rodilla,Spain,Daimiel,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1645,,,False
2022,final,26/06/2022,2500,03:00:00,24,Team Skagerrak,Ole Marton Ølberg / Leif Jone Ølberg / Sofie Juel Andersen,Norway,Alversund,35/33,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png|https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png,,,1621,,,False
2022,final,26/06/2022,2500,03:00:00,25,Asturmaños,Mª Carmen Salas Gregorio / Fernando Lalanza Alcalde / Marta García Gómez / Lucía Menéndez Barreiro,Spain,"Oviedo, Asturias",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1569,,,False
2022,final,26/06/2022,2500,03:00:00,26,Breaking Puzzles,Luis Ricardo Gotuzzo Altez / Joaquín Manuel Pérez Ramírez / Marcela Solís Bravo / Marta Valle Valhondo,Peru,Ávila,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1540,,,False
2022,final,26/06/2022,2500,03:00:00,27,Las Rufinas Tv,Mª Victoria Meilán Rodríguez / Cristina Gutiérrez de la Peña / Nuria Pedroso Fernández / Mª Jesús Pedroso Fernández / Sara De Castro Valentín / Raquel González López,Spain,"Ponferrada, León",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1535,,,False
2022,final,26/06/2022,2500,03:00:00,28,Bibendum Puzzlero,Mª del Carmen Álvarez Sánchez / Alejandra Benavides Rodríguez / Alberto Álvarez Rodil / Gustavo Casero Guerra,Spain,Valladolid,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1510,,,False
2022,final,26/06/2022,2500,03:00:00,29,Zz-Pink,Rosa Elena Arribas Díaz / Rosa Elena Garrido Iglesias / Vanesa Valdés Vivar / Verónica Atapuerca Arnaiz,Spain,Burgos,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1478,,,False
2022,final,26/06/2022,2500,03:00:00,30,Calapuzzma,David Corbí Garrido / José Manuel Corbí Garrido / Irene Sánchez Burgos / Mar Sánchez Burgos,Spain,Madrid,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1449,,,False
2022,final,26/06/2022,2500,03:00:00,31,Puzzletas,Sonia Soto Gallego / Isabel Garrote Guerra / Sonia Sanz de Fuentes / Paula Morales Barron,Spain,Valderas / Simancas / Algeciras,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1430,,,False
2022,final,26/06/2022,2500,03:00:00,32,Puzzleras Novatas 1,Roser Tarrio Mosquera / Maite Santamaría Salom / Asunción Cañete Jiménez / Soraya Luna Lara,Spain,"Torrelavit, Barcelona, Sant Andreu de la barca",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1427,,,False
2022,final,26/06/2022,2500,03:00:00,33,Sas3 Team,Alberto Geijo / Adriana Maria Vega Covelo / Coral Garrote Sanz / María Eugenia Covelo Martín,Spain,Vitoria,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1378,,,False
2022,final,26/06/2022,2500,03:00:00,34,Australia + South Africa,Victoria Tinley / Adele Arthur / Bianca Cypher / Lydia Baben,Australia,"Lockridge, Western Australia",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1360,,,False
2022,final,26/06/2022,2500,03:00:00,35,Fantastic Four Puzzle Team,János Kubinka / Mária Imrik / Vivien Jakab / Ilona Kotsis,Hungary,Budapest,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1334,,,False
2022,final,26/06/2022,2500,03:00:00,36,Piece by piece,Connie Oldenhuis Arwert / Carien Verweij / Ingeborg Oldenhuis Arwert / Bram Oldenhuis Arwert,The Netherlands,"Deventer, Overijssel",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1327,,,False
2022,final,26/06/2022,2500,03:00:00,37,Charros Team Abracitos,Eladio José Ruano Sánchez / Emma Hernández González / José Ramón Barreno Fonticoba / Carmen Hernández Fernández,Spain,Salamanca,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1322,,,False
2022,final,26/06/2022,2500,03:00:00,38,Mixed Team,Madalena Zammit / Jana Rensberga / Karin Harmsen / Yasmeen Almog,Malta,Grimbergen,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1320,,,False
2022,final,26/06/2022,2500,03:00:00,39,Encajamos,Sara Herráez Pérez / Marta Cadenas Lobete / Leticia Gómez Montes / Alba Fernández Hernández,Spain,"Madrid, Barcelona",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1301,,,False
2022,final,26/06/2022,2500,03:00:00,40,"Puzzelanos, ¡Organización!",Laura Martín Martínez / Ignacio González Villafáfila / Mila Mingo Amor / David Martín Herrera,Spain,Valladolid,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1300,,,False
2022,final,26/06/2022,2500,03:00:00,41,Titanpuzz,Laura Vallepuga Espinosa / Alberto Simarro Martín / Agustín Pérez Marcos / Susana Martín Pérez,Spain,"Carrizo, León, Valladolid",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1299,,,False
2022,final,26/06/2022,2500,03:00:00,42,Sans Boîtes,Lola Mosseri / Julia Mosseri / Estelle Fougerousse / Castinel Jean-Baptiste,France,Paris,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1292,,,False
2022,final,26/06/2022,2500,03:00:00,43,Puzzle Locura,Itziar Guillerna Fernández / Nazareth Peña García / Javier Parra Jacinto / Meritxell Quintana Pérez,Andorra,Andorra,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1287,,,False
2022,final,26/06/2022,2500,03:00:00,44,Vips Brasil 2,Karin Sabo Mancusi / Erika Ebling / Gisele Ebling Artes / Ana Maria Aguilera de Barros,Brazil,São Paulo,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1272,,,False
2022,final,26/06/2022,2500,03:00:00,45,Piezas de Última Hora,Rocío García Mateos-Cañero / Manuel Heredero Cabrera / Henar García Julve / Enara Ruiz Ubillos,Spain,"Madrid, Valladolid",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1250,,,False
2022,final,26/06/2022,2500,03:00:00,46,Al lío,César Alberto Raposo Funcia / María Araceli Sánchez Sánchez / Víctor Javier Raposo Funcia / Pilar Pérez Martínez,Spain,Salamanca,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1242,,,False
2022,final,26/06/2022,2500,03:00:00,47,Spuzzles I,Silvia Hernández Cámara / Carmen Hermida Díaz / Isabel Fernández Sevilla / Ignacio Torrecillas Martínez,Spain,Alcobendas,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1240,,,False
2022,final,26/06/2022,2500,03:00:00,48,Nos Falta Una,Zigor Urdapilleta Mayayo / Violeta Romero Barrios / Ainara Hernández Cabeza / Leyre Pérez Blasco,Spain,"Burlada, Lekunberri, Zaragoza",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1224,,,False
2022,final,26/06/2022,2500,03:00:00,49,Leonas & Astur,Elena González Álvarez / Mª Inmaculada Palencia Morchón / Isabel Pérez Diego / Verónica Alonso González,Spain,Burgos,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1213,,,False
2022,final,26/06/2022,2500,03:00:00,50,Dr Panush,Luis Castro Fernández / Alessandra Dosil Vázquez / Patricia Pérez Leal / Juan José López Montes / Begoña Vázquez Iglesias,Spain,Coruña,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1193,,,False
2022,final,26/06/2022,2500,03:00:00,51,Valnorte,Laura Ubillos Lapresa / Esther Sastre Baza / Verónica Herrero Pérez / Milagros García Fernández,Spain,"Barakaldo, Vizcaya",35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1185,,,False
2022,final,26/06/2022,2500,03:00:00,52,Team Mix,Isabel Gaete / Maria José Andler / Vanessa Iglesias,Chile,Nunoa,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1184,,,False
2022,final,26/06/2022,2500,03:00:00,53,Puzzleros Palentinos,Aranzazu Jiménez Sánchez / Cristina Carneros Gutiérrez / Marta Aldea Piera / Lorena Miguel Muñoz,Spain,Madrid,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1173,,,False
2022,final,26/06/2022,2500,03:00:00,54,Nikkei Team,Rie Kato / Yuko Ishioka / Ginga Ishioka / Natasha Yamamura,Japan,Madrid,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1163,,,False
2022,final,26/06/2022,2500,03:00:00,55,Six Puzzlers,Jimena Gordillo Uribe / Natalia Vaquerizas Muñoz / Alejandro Darias Mateos / José Luis Ruiz Ludeña,Spain,Barcelona,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1160,,,False
2022,final,26/06/2022,2500,03:00:00,56,Alcobava,Cristina Roura Suárez / Jesus Sánchez Martínez / Cristina Polo Sánchez / Erika Prieto Hernández,Spain,Barcelona / Valladolid,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1148,,,False
2022,final,26/06/2022,2500,03:00:00,57,Las 4 Piezas,Hugo Ureta Alonso / Laura Cuevas Ortiz / Blanca Niño Cortés / Alejandro García Nogueiras,Spain,Valladolid,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1143,,,False
2022,final,26/06/2022,2500,03:00:00,58,Puzzleras Novatas 2,Isabel Gracia Blasco / Jasmina Juárez Torrejon / Lorena Vélez Fernández / Yeray Muñoz Torrejón,Spain,Barcelona / Manresa / Valladolid,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1134,,,False
2022,final,26/06/2022,2500,03:00:00,59,Atomic Puzzleholic Team,Gergő Szabados / József Baka / Eszter Baka / Tibor Varjas,Hungary,"Paks, Tolna",35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1116,,,False
2022,final,26/06/2022,2500,03:00:00,60,Jaja,Alfonso Campos González del Valle / Ana María Prada Losada / Juán Francisco Muñoz Barrero / Julia Berné Aguirre,Spain,Madrid,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1110,,,False
2022,final,26/06/2022,2500,03:00:00,61,Jigaroos,Louise Jackett / Ellie Higgins / Jason Stevens / Anneka Thompson,Australia,Melbourne,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1107,,,False
2022,final,26/06/2022,2500,03:00:00,62,Pieza A Pieza,Lorena Barreno De Pablos / Rafael Jurado Villalobos / Paloma De Pablos García / Eva Pazos Correa,Spain,"Vegas de Matute, Segovia",33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1073,,,False
2022,final,26/06/2022,2500,03:00:00,63,Piecitas,Maya Binetskaya / Monica Alonso Junquera / Sonia Alonso Junquera / Begoña Junquera García,Spain,Madrid,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1024,,,False
2022,final,26/06/2022,2500,03:00:00,64,Vikings,Ole Nesheim / Tormod KÅrstad / Henrik Mortensen / Jorid Aarsland Reed,Norway,Trondheim,33/35,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png|https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,1000,,,False
2022,final,26/06/2022,2500,03:00:00,65,Los Puzzelanos,Ana María Blanco Cipollone / Fernando Blanco Cipollone / María Ángeles Manrique Extremo / María Jesús Vicente Villamañán,Spain,Valladolid,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,942,,,False
2022,final,26/06/2022,2500,03:00:00,66,Boas Pezas,Rebeca Sánchez Maceiras / Mª Teresa Maceiras Vázquez / Teresa Arcas Iglesias,Spain,A Coruña,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,940,,,False
2022,final,26/06/2022,2500,03:00:00,67,Cafeteros,Francy Diomar Rodríguez Tibocha / Sandra Sánchez Artunduaga / Sandra Pardo Buitrago / Enrique Chavarriaga Bautista,Colombia,Bogotá,33,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png,,,848,,,False
2022,final,26/06/2022,2500,03:00:00,68,Menudas Piezas,Beatriz García Garamendia / María García Martínez / Mª Ángeles Martínez Madruga / Andrea Puerta Casado,Spain,Valladolid,33,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png,,,810,,,False
2022,final,26/06/2022,2500,03:00:00,69,Los Picapiezas,Dolores García Cruz / Cristina Jabonero Cruz / Raquel Redondo Barrejón / Miren Begoñe Basoa Bustunza,Spain,Madrid,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,790,,,False
2022,final,26/06/2022,2500,03:00:00,70,Equipo Familia,Jaime Jover Sagarra / Beatriz Jover Blanco / Rosa María Blanco Díaz / Alicia Jover Blanco,Spain,Valladolid,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,788,,,False
2022,final,26/06/2022,2500,03:00:00,70,Magalis Team,Aranzazu López de Borbon / Alejandro Durán Batalla / Verónica López de Borbón / Magali Valdepérez Pastor,Spain,San Lorenzo del Escorial,33,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png,,,788,,,False
2022,final,26/06/2022,2500,03:00:00,72,Quinas,Dulce Alexandra Pereira / Mariana Mendes / Sandra Simões / Joana Silva,Portugal,Queluz,33,https://worldjigsawpuzzle.org/users/img/puzzles/269ab99a2ff2c7457bf229991018e32ba90c56c305af18b57b17c1bb.png,,,575,,,False
2022,final,26/06/2022,2500,03:00:00,73,Team Singapore,Min Yu Chan / Cindy Tan / Min Li Chan,Singapore,Singapore,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,540,,,False
2022,final,26/06/2022,2500,03:00:00,74,Chombos,Diego Boter Artiach / Felix Navas Mir / Blanca Crespi de Valldaura Ybarra / Miguel Majo Boter,Spain,Madrid,35,https://worldjigsawpuzzle.org/users/img/puzzles/3635a32334fe62f271685ff5fc646239a27d959aaa0ba10faf7f881c.png,,,500,,,False
